player_id,team_id,player_name,nationality,raw_position,role_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets,goals_per_90,assists_per_90,tackles_per_90,interceptions_per_90,clearances_per_90,blocks_per_90,clean_sheets_per_90,goals_against_per_90,normalized_goals_per_90,normalized_assists_per_90,normalized_tackles_per_90,normalized_interceptions_per_90,normalized_clearances_per_90,normalized_blocks_per_90,normalized_save_percentage,normalized_clean_sheets_per_90,normalized_goals_against_per_90,raw_performance_score,performance_score,performance_percentile,performance_level,age_group,minutes_group,same_role_team_average,competition_status,decision,decision_reason,explanation
caleb_okoli_leicester_city,leicester_city,Caleb Okoli,it ITA,DF,Defender,Leicester City,eng Premier League,23.0,19,12,1125,12.5,1,0,0.6,0.0,25,15,79,24,0.0,0.0,0.0,0.0,0.08,0.0,2.0,1.2,6.32,1.92,0.0,0.0,0.2319999999999999,0.0,0.1,0.12,0.632,0.192,0.0,0.0,0.0,1.044,0.522,93.44,Good,Prime,MediumMinutes,0.3703769851059906,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Caleb Okoli is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
jakub_kiwior_arsenal,arsenal,Jakub Kiwior,pl POL,DF,Defender,Arsenal,eng Premier League,24.0,17,10,1122,12.5,1,0,0.2,0.3,22,6,58,13,0.0,0.0,0.0,0.0,0.08,0.0,1.76,0.48,4.64,1.04,0.0,0.0,0.2319999999999999,0.0,0.088,0.048,0.4639999999999999,0.104,0.0,0.0,0.0,0.704,0.352,51.91,Promising,Prime,MediumMinutes,0.2999431388907817,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Jakub Kiwior is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
tyrone_mings_aston_villa,aston_villa,Tyrone Mings,eng ENG,DF,Defender,Aston Villa,eng Premier League,31.0,14,12,1120,12.4,0,0,0.8,0.2,7,7,61,13,0.0,0.0,0.0,0.0,0.0,0.0,0.564516129032258,0.564516129032258,4.919354838709677,1.0483870967741935,0.0,0.0,0.0,0.0,0.0282258064516129,0.0564516129032258,0.4919354838709677,0.1048387096774193,0.0,0.0,0.0,0.6814516129032258,0.3407258064516129,46.45,Average,Senior,MediumMinutes,0.29828606275831837,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Tyrone Mings is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
luke_thomas_leicester_city,leicester_city,Luke Thomas,eng ENG,DF,Defender,Leicester City,eng Premier League,23.0,14,13,1110,12.3,0,0,0.4,0.5,31,21,49,15,0.0,0.0,0.0,0.0,0.0,0.0,2.520325203252032,1.7073170731707317,3.9837398373983737,1.2195121951219512,0.0,0.0,0.0,0.0,0.1260162601626016,0.1707317073170731,0.3983739837398373,0.1219512195121951,0.0,0.0,0.0,0.8170731707317073,0.4085365853658536,71.04,Good,Prime,MediumMinutes,0.3703769851059906,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Luke Thomas is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
marcos_senesi_bournemouth,bournemouth,Marcos Senesi,ar ARG,DF,Defender,Bournemouth,eng Premier League,27.0,17,13,1106,12.3,0,0,0.8,0.2,39,14,58,16,0.0,0.0,0.0,0.0,0.0,0.0,3.170731707317073,1.1382113821138211,4.715447154471544,1.3008130081300813,0.0,0.0,0.0,0.0,0.1585365853658536,0.1138211382113821,0.4715447154471544,0.1300813008130081,0.0,0.0,0.0,0.8739837398373984,0.4369918699186992,75.96,Good,Prime,MediumMinutes,0.3776606216622093,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Marcos Senesi is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
mads_roerslev_brentford,brentford,Mads Roerslev,dk DEN,DF,Defender,Brentford,eng Premier League,25.0,19,11,1101,12.2,0,2,0.2,3.0,18,4,35,12,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,1.475409836065574,0.3278688524590164,2.8688524590163937,0.9836065573770492,0.0,0.0,0.0,0.5573770491803279,0.0737704918032786,0.0327868852459016,0.2868852459016394,0.0983606557377049,0.0,0.0,0.0,0.4918032786885246,0.2459016393442623,14.21,Poor,Prime,MediumMinutes,0.32863303828044144,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Mads Roerslev is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
stefan_ortega_manchester_city,manchester_city,Stefan Ortega,de GER,GK,Goalkeeper,Manchester City,eng Premier League,31.0,13,12,1100,12.2,0,0,0.0,0.0,0,0,11,0,18.0,33.0,68.0,3.0,0.0,0.0,0.0,0.0,0.9016393442622952,0.0,0.2459016393442623,1.475409836065574,0.0,0.0,0.0,0.0,0.4007285974499089,0.0,0.68,0.0245901639344262,0.3688524590163934,0.3357377049180328,0.3598991172761664,52.27,Promising,Senior,MediumMinutes,0.3874152712200748,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Stefan Ortega is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
simon_adingra_brighton,brighton,Simon Adingra,ci CIV,"FW,MF",AttMidWinger,Brighton,eng Premier League,22.0,29,12,1097,12.2,2,2,2.5,2.5,23,8,6,12,0.0,0.0,0.0,0.0,0.1639344262295082,0.1639344262295082,1.8852459016393444,0.6557377049180328,0.4918032786885246,0.9836065573770492,0.0,0.0,0.0983606557377049,0.0655737704918032,0.0628415300546448,0.0983606557377049,0.0245901639344262,0.1967213114754098,0.0,0.0,0.0,0.226775956284153,0.2040983606557377,47.52,Average,Young,MediumMinutes,0.26387919687145445,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Simon Adingra is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
joe_willock_newcastle_utd,newcastle_utd,Joe Willock,eng ENG,"MF,FW",AttMidWinger,Newcastle Utd,eng Premier League,24.0,32,11,1086,12.1,0,2,1.6,2.1,30,6,7,24,0.0,0.0,0.0,0.0,0.0,0.1652892561983471,2.479338842975207,0.4958677685950413,0.578512396694215,1.9834710743801651,0.0,0.0,0.0,0.0661157024793388,0.0826446280991735,0.0743801652892562,0.0289256198347107,0.396694214876033,0.0,0.0,0.0,0.1487603305785124,0.1338842975206611,23.76,Poor,Prime,MediumMinutes,0.18073224843559768,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Joe Willock is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
marshall_munetsi_wolves,wolves,Marshall Munetsi,zw ZIM,"MF,FW",AttMidWinger,Wolves,eng Premier League,28.0,14,12,1078,12.0,2,1,3.3,1.8,24,6,18,14,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,2.0,0.5,1.5,1.1666666666666667,0.0,0.0,0.0999999999999999,0.0333333333333333,0.0666666666666666,0.075,0.075,0.2333333333333333,0.0,0.0,0.0,0.2,0.18,42.08,Average,Prime,MediumMinutes,0.20950131411772682,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Marshall Munetsi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
james_bree_southampton,southampton,James Bree,eng ENG,DF,Defender,Southampton,eng Premier League,26.0,17,13,1075,11.9,0,1,0.1,0.9,19,9,29,10,0.0,0.0,0.0,0.0,0.0,0.0840336134453781,1.5966386554621848,0.7563025210084033,2.436974789915966,0.8403361344537815,0.0,0.0,0.0,0.2857142857142857,0.0798319327731092,0.0756302521008403,0.2436974789915966,0.0840336134453781,0.0,0.0,0.0,0.4831932773109243,0.2415966386554621,11.48,Poor,Prime,MediumMinutes,0.4255671718274739,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","James Bree is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
vladimír_coufal_west_ham,west_ham,Vladimír Coufal,cz CZE,DF,Defender,West Ham,eng Premier League,31.0,22,11,1067,11.9,0,0,0.3,0.7,22,8,39,13,0.0,0.0,0.0,0.0,0.0,0.0,1.8487394957983192,0.6722689075630252,3.277310924369748,1.092436974789916,0.0,0.0,0.0,0.0,0.0924369747899159,0.0672268907563025,0.3277310924369748,0.1092436974789915,0.0,0.0,0.0,0.5966386554621849,0.2983193277310924,26.78,Poor,Senior,MediumMinutes,0.32336264326057407,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Vladimír Coufal is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
reece_james_chelsea,chelsea,Reece James,eng ENG,"DF,MF",DefMidWingBack,Chelsea,eng Premier League,24.0,19,12,1063,11.8,1,1,0.4,0.7,10,13,23,14,0.0,0.0,0.0,0.0,0.0847457627118644,0.0847457627118644,0.847457627118644,1.1016949152542372,1.9491525423728813,1.1864406779661016,0.0,0.0,0.2584745762711864,0.2627118644067797,0.0301318267419962,0.3305084745762711,0.4804887662593614,0.2175141242937853,0.0,0.0,0.0,1.1038409319844085,0.2330964891101885,37.93,Poor,Prime,MediumMinutes,0.2643938562008416,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Reece James is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
christian_eriksen_manchester_utd,manchester_utd,Christian Eriksen,dk DEN,MF,Midfielder,Manchester Utd,eng Premier League,32.0,23,11,1061,11.8,1,2,1.4,3.2,19,7,8,15,0.0,0.0,0.0,0.0,0.0847457627118644,0.1694915254237288,1.6101694915254237,0.5932203389830508,0.6779661016949152,1.271186440677966,0.0,0.0,0.1271186440677966,0.2542372881355932,0.0805084745762711,0.2372881355932203,0.0225988700564971,0.3177966101694915,0.0,0.0,0.0,0.6991525423728813,0.2723970944309927,46.36,Average,Senior,MediumMinutes,0.26224581665962704,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Christian Eriksen is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
trevoh_chalobah_crystal_palace,crystal_palace,Trevoh Chalobah,eng ENG,DF,Defender,Crystal Palace,eng Premier League,25.0,12,12,1060,11.8,3,0,1.2,0.4,20,19,57,19,0.0,0.0,0.0,0.0,0.2542372881355932,0.0,1.694915254237288,1.6101694915254237,4.830508474576271,1.6101694915254237,0.0,0.0,0.7372881355932203,0.0,0.0847457627118644,0.1610169491525423,0.483050847457627,0.1610169491525423,0.0,0.0,0.0,0.8898305084745762,0.4449152542372881,78.14,Good,Prime,MediumMinutes,0.4543396399516732,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Trevoh Chalobah is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
paul_onuachu_southampton,southampton,Paul Onuachu,ng NGA,FW,Forward,Southampton,eng Premier League,30.0,25,11,1050,11.7,4,1,3.6,0.5,7,1,16,7,0.0,0.0,0.0,0.0,0.3418803418803419,0.0854700854700854,0.5982905982905983,0.0854700854700854,1.3675213675213675,0.5982905982905983,0.0,0.0,0.3467643467643467,0.1709401709401709,0.0598290598290598,0.032051282051282,0.4102564102564102,0.0598290598290598,0.0,0.0,0.0,0.5177045177045176,0.2967840923726488,46.91,Average,Senior,MediumMinutes,0.10093788624092537,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Paul Onuachu is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
michael_keane_everton,everton,Michael Keane,eng ENG,DF,Defender,Everton,eng Premier League,31.0,14,11,1049,11.7,3,0,0.6,0.1,12,16,65,14,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,1.0256410256410258,1.3675213675213675,5.555555555555556,1.1965811965811963,0.0,0.0,0.7435897435897436,0.0,0.0512820512820512,0.1367521367521367,0.5555555555555556,0.1196581196581196,0.0,0.0,0.0,0.8632478632478633,0.4316239316239316,74.32,Good,Senior,MediumMinutes,0.37626099499967636,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Michael Keane is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
james_ward-prowse_west_ham,west_ham,James Ward-Prowse,eng ENG,MF,Midfielder,West Ham,eng Premier League,29.0,15,12,1039,11.5,1,1,1.6,1.9,20,8,15,6,0.0,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,1.7391304347826086,0.6956521739130435,1.3043478260869563,0.5217391304347826,0.0,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.2782608695652174,0.0434782608695652,0.1304347826086956,0.0,0.0,0.0,0.6260869565217392,0.2439299830604178,36.36,Poor,Prime,MediumMinutes,0.2573417753386848,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","James Ward-Prowse is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
eddie_nketiah_crystal_palace,crystal_palace,Eddie Nketiah,eng ENG,"FW,MF",AttMidWinger,Crystal Palace,eng Premier League,25.0,29,9,1034,11.5,3,1,5.8,1.7,15,3,12,10,0.0,0.0,0.0,0.0,0.2608695652173913,0.0869565217391304,1.3043478260869563,0.2608695652173913,1.0434782608695652,0.8695652173913043,0.0,0.0,0.1565217391304347,0.0347826086956521,0.0434782608695652,0.0391304347826086,0.0521739130434782,0.1739130434782608,0.0,0.0,0.0,0.2347826086956521,0.2113043478260869,51.49,Promising,Prime,MediumMinutes,0.38125156772575247,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Eddie Nketiah is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
mats_wieffer_brighton,brighton,Mats Wieffer,nl NED,"DF,MF",DefMidWingBack,Brighton,eng Premier League,24.0,25,10,1015,11.3,1,3,0.8,1.6,58,17,28,18,0.0,0.0,0.0,0.0,0.0884955752212389,0.2654867256637168,5.132743362831858,1.5044247787610618,2.47787610619469,1.5929203539823007,0.0,0.0,0.2699115044247787,0.8230088495575221,0.7443461160275319,0.4513274336283185,0.6108252726898539,0.2920353982300885,0.0,0.0,0.0,2.6295076719032267,1.0,100.0,Good,Prime,MediumMinutes,0.6045848887267724,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Mats Wieffer is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
micky_van_de_ven_tottenham,tottenham,Micky van de Ven,nl NED,DF,Defender,Tottenham,eng Premier League,23.0,13,12,1015,11.3,0,2,0.6,1.2,10,10,39,12,0.0,0.0,0.0,0.0,0.0,0.1769911504424778,0.8849557522123893,0.8849557522123893,3.451327433628318,1.0619469026548671,0.0,0.0,0.0,0.6017699115044247,0.0442477876106194,0.0884955752212389,0.3451327433628318,0.1061946902654867,0.0,0.0,0.0,0.5840707964601769,0.2920353982300884,25.68,Poor,Prime,MediumMinutes,0.34279243562781686,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Micky van de Ven is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
gonçalo_guedes_wolves,wolves,Gonçalo Guedes,pt POR,"MF,FW",AttMidWinger,Wolves,eng Premier League,27.0,29,10,995,11.1,2,4,3.2,1.3,16,5,4,11,0.0,0.0,0.0,0.0,0.1801801801801802,0.3603603603603604,1.4414414414414416,0.4504504504504504,0.3603603603603604,0.990990990990991,0.0,0.0,0.1081081081081081,0.1441441441441441,0.048048048048048,0.0675675675675675,0.018018018018018,0.1981981981981982,0.0,0.0,0.0,0.3003003003003003,0.2702702702702703,68.32,Good,Prime,MediumMinutes,0.20950131411772682,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Gonçalo Guedes is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
sammie_szmodics_ipswich_town,ipswich_town,Sammie Szmodics,ie IRL,"FW,MF",AttMidWinger,Ipswich Town,eng Premier League,28.0,20,13,992,11.0,4,0,3.4,0.2,16,6,14,10,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,1.4545454545454546,0.5454545454545454,1.2727272727272727,0.9090909090909092,0.0,0.0,0.2181818181818181,0.0,0.0484848484848484,0.0818181818181818,0.0636363636363636,0.1818181818181818,0.0,0.0,0.0,0.2666666666666666,0.24,57.92,Promising,Prime,MediumMinutes,0.1855274476558748,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Sammie Szmodics is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
riccardo_calafiori_arsenal,arsenal,Riccardo Calafiori,it ITA,DF,Defender,Arsenal,eng Premier League,22.0,19,11,983,10.9,2,1,0.9,0.3,27,9,25,12,0.0,0.0,0.0,0.0,0.18348623853211,0.091743119266055,2.477064220183486,0.8256880733944953,2.293577981651376,1.1009174311926606,0.0,0.0,0.5321100917431192,0.3119266055045871,0.1238532110091743,0.0825688073394495,0.2293577981651376,0.110091743119266,0.0,0.0,0.0,0.5458715596330275,0.2729357798165137,19.13,Poor,Young,MediumMinutes,0.2999431388907817,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Riccardo Calafiori is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
marcus_rashford_manchester_utd,manchester_utd,Marcus Rashford,eng ENG,"FW,MF",AttMidWinger,Manchester Utd,eng Premier League,26.0,15,12,978,10.9,4,1,1.7,2.1,7,4,7,8,0.0,0.0,0.0,0.0,0.3669724770642201,0.091743119266055,0.6422018348623852,0.3669724770642201,0.6422018348623852,0.7339449541284403,0.0,0.0,0.220183486238532,0.036697247706422,0.0214067278287461,0.055045871559633,0.0321100917431192,0.146788990825688,0.0,0.0,0.0,0.2782874617737003,0.2504587155963302,61.39,Good,Prime,MediumMinutes,0.24115565951740756,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Marcus Rashford is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
craig_dawson_wolves,wolves,Craig Dawson,eng ENG,DF,Defender,Wolves,eng Premier League,34.0,15,10,971,10.8,0,0,0.5,0.0,15,9,52,16,0.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,0.8333333333333333,4.814814814814815,1.4814814814814814,0.0,0.0,0.0,0.0,0.0694444444444444,0.0833333333333333,0.4814814814814815,0.1481481481481481,0.0,0.0,0.0,0.7824074074074074,0.3912037037037037,65.57,Good,CriticalAge,MediumMinutes,0.35222676263934233,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Craig Dawson is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
kyle_walker_manchester_city,manchester_city,Kyle Walker,eng ENG,DF,Defender,Manchester City,eng Premier League,34.0,15,9,970,10.8,0,0,0.1,0.4,17,3,13,13,0.0,0.0,0.0,0.0,0.0,0.0,1.574074074074074,0.2777777777777777,1.2037037037037035,1.2037037037037035,0.0,0.0,0.0,0.0,0.0787037037037036,0.0277777777777777,0.1203703703703703,0.1203703703703703,0.0,0.0,0.0,0.3472222222222222,0.1736111111111111,6.56,Poor,CriticalAge,MediumMinutes,0.21356955368078248,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Kyle Walker is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
rodrigo_muniz_fulham,fulham,Rodrigo Muniz,br BRA,FW,Forward,Fulham,eng Premier League,23.0,31,8,964,10.7,8,1,5.8,0.7,10,5,14,9,0.0,0.0,0.0,0.0,0.7476635514018692,0.0934579439252336,0.9345794392523366,0.4672897196261683,1.3084112149532712,0.8411214953271029,0.0,0.0,0.7583444592790388,0.1869158878504673,0.0934579439252336,0.1752336448598131,0.3925233644859813,0.0841121495327102,0.0,0.0,0.0,0.945260347129506,0.5418887117743948,90.12,Good,Prime,MediumMinutes,0.412652533278194,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Rodrigo Muniz is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
igor_brighton,brighton,Igor,br BRA,DF,Defender,Brighton,eng Premier League,26.0,13,10,961,10.7,0,0,0.0,0.2,5,4,39,24,0.0,0.0,0.0,0.0,0.0,0.0,0.4672897196261683,0.3738317757009346,3.644859813084112,2.2429906542056077,0.0,0.0,0.0,0.0,0.0233644859813084,0.0373831775700934,0.3644859813084112,0.2242990654205607,0.0,0.0,0.0,0.6495327102803738,0.3247663551401869,40.98,Average,Prime,MediumMinutes,0.3459587788213042,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Igor is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
david_brooks_bournemouth,bournemouth,David Brooks,wls WAL,"FW,MF",AttMidWinger,Bournemouth,eng Premier League,27.0,29,9,960,10.7,2,0,2.5,1.9,14,5,9,18,0.0,0.0,0.0,0.0,0.1869158878504673,0.0,1.3084112149532712,0.4672897196261683,0.8411214953271029,1.6822429906542058,0.0,0.0,0.1121495327102803,0.0,0.043613707165109,0.0700934579439252,0.0420560747663551,0.3364485981308411,0.0,0.0,0.0,0.1557632398753894,0.1401869158878504,27.72,Poor,Prime,MediumMinutes,0.23460437310318913,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","David Brooks is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
álex_moreno_nott'ham_forest,nott'ham_forest,Álex Moreno,es ESP,"DF,MF",DefMidWingBack,Nott'ham Forest,eng Premier League,31.0,15,11,955,10.6,0,1,0.2,1.3,25,15,43,11,0.0,0.0,0.0,0.0,0.0,0.0943396226415094,2.358490566037736,1.4150943396226416,4.056603773584905,1.0377358490566038,0.0,0.0,0.0,0.2924528301886793,0.2819706498951782,0.4245283018867924,1.0,0.190251572327044,0.0,0.0,0.0,1.99895178197065,0.6830398715860622,89.66,Good,Senior,MediumMinutes,0.6833033243001618,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Álex Moreno is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
matt_o'riley_brighton,brighton,Matt O'Riley,dk DEN,MF,Midfielder,Brighton,eng Premier League,23.0,21,11,938,10.4,2,2,2.8,2.4,16,13,9,7,0.0,0.0,0.0,0.0,0.1923076923076923,0.1923076923076923,1.5384615384615383,1.25,0.8653846153846153,0.673076923076923,0.0,0.0,0.2884615384615384,0.2884615384615384,0.0769230769230769,0.5,0.0288461538461538,0.1682692307692307,0.0,0.0,0.0,1.1538461538461535,0.4495504495504495,90.91,Good,Prime,MediumMinutes,0.24438794637575967,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Matt O'Riley is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
wes_burns_ipswich_town,ipswich_town,Wes Burns,wls WAL,"FW,DF",WingBack,Ipswich Town,eng Premier League,29.0,18,12,926,10.3,0,1,0.5,1.6,13,10,13,7,0.0,0.0,0.0,0.0,0.0,0.0970873786407767,1.262135922330097,0.9708737864077668,1.262135922330097,0.6796116504854368,0.0,0.0,0.0,0.3106796116504854,0.1262135922330097,0.2912621359223301,0.3505933117583603,0.0679611650485436,0.0,0.0,0.0,0.7281553398058251,0.2841581813876391,42.86,Average,Prime,MediumMinutes,0.41740283195101596,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Wes Burns is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
christopher_nkunku_chelsea,chelsea,Christopher Nkunku,fr FRA,FW,Forward,Chelsea,eng Premier League,26.0,27,9,921,10.2,3,2,4.8,2.1,12,7,10,9,0.0,0.0,0.0,0.0,0.2941176470588235,0.196078431372549,1.1764705882352942,0.6862745098039216,0.9803921568627452,0.8823529411764707,0.0,0.0,0.2983193277310924,0.3921568627450981,0.1176470588235294,0.2573529411764706,0.2941176470588235,0.088235294117647,0.0,0.0,0.0,0.6904761904761905,0.3958287835772002,66.67,Good,Prime,MediumMinutes,0.34348608279158077,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Christopher Nkunku is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
mathys_tel_tottenham,tottenham,Mathys Tel,fr FRA,FW,Forward,Tottenham,eng Premier League,19.0,13,11,911,10.1,2,1,3.0,2.6,16,2,8,8,0.0,0.0,0.0,0.0,0.198019801980198,0.099009900990099,1.5841584158415842,0.198019801980198,0.7920792079207921,0.7920792079207921,0.0,0.0,0.2008486562942008,0.198019801980198,0.1584158415841584,0.0742574257425742,0.2376237623762376,0.0792079207920792,0.0,0.0,0.0,0.3988684582743989,0.228659031004651,40.74,Average,Young,MediumMinutes,0.417284721434607,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Mathys Tel is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
morato_nott'ham_forest,nott'ham_forest,Morato,br BRA,DF,Defender,Nott'ham Forest,eng Premier League,23.0,26,6,907,10.1,0,0,0.2,0.0,22,10,78,14,0.0,0.0,0.0,0.0,0.0,0.0,2.1782178217821784,0.99009900990099,7.722772277227723,1.3861386138613865,0.0,0.0,0.0,0.0,0.1089108910891089,0.099009900990099,0.7722772277227723,0.1386138613861386,0.0,0.0,0.0,1.118811881188119,0.5594059405940595,97.27,Good,Prime,MediumMinutes,0.503802498714699,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Morato is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
jakub_stolarczyk_leicester_city,leicester_city,Jakub Stolarczyk,pl POL,GK,Goalkeeper,Leicester City,eng Premier League,23.0,10,10,900,10.0,0,0,0.0,0.0,2,0,6,0,16.0,28.0,63.6,2.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,1.6,0.0,0.0,0.4,0.0,0.2666666666666666,0.0,0.636,0.02,0.4,0.256,0.3292307692307692,45.45,Average,Prime,MediumMinutes,0.1996927914852443,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Jakub Stolarczyk is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
martin_dúbravka_newcastle_utd,newcastle_utd,Martin Dúbravka,sk SVK,GK,Goalkeeper,Newcastle Utd,eng Premier League,35.0,10,10,900,10.0,0,0,0.0,0.0,0,0,3,0,12.0,29.0,70.7,5.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,1.2,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.7070000000000001,0.05,0.3,0.4570000000000001,0.4065384615384615,77.27,Good,CriticalAge,MediumMinutes,0.4019368131868132,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Martin Dúbravka is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
caoimhín_kelleher_liverpool,liverpool,Caoimhín Kelleher,ie IRL,GK,Goalkeeper,Liverpool,eng Premier League,25.0,10,10,900,10.0,0,0,0.0,0.0,0,0,1,0,12.0,24.0,67.6,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.6759999999999999,0.04,0.3,0.416,0.3907692307692307,70.45,Good,Prime,MediumMinutes,0.603641209447661,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Caoimhín Kelleher is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
