player_id,team_id,player_name,nationality,raw_position,broad_position_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets
issa_diop_fulham,fulham,Issa Diop,fr FRA,DF,Defender,Fulham,eng Premier League,27.0,21,15,1339,14.9,0,0,0.5,0.1,26,9,72,10,0.0,0.0,0.0,0.0
ben_davies_tottenham,tottenham,Ben Davies,wls WAL,DF,Defender,Tottenham,eng Premier League,31.0,17,14,1331,14.8,0,0,0.3,0.2,17,12,81,28,0.0,0.0,0.0,0.0
adam_wharton_crystal_palace,crystal_palace,Adam Wharton,eng ENG,MF,Midfielder,Crystal Palace,eng Premier League,20.0,20,16,1318,14.6,0,2,0.4,3.0,34,20,27,11,0.0,0.0,0.0,0.0
kieran_trippier_newcastle_utd,newcastle_utd,Kieran Trippier,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,33.0,25,14,1309,14.5,0,3,0.1,1.4,38,12,49,11,0.0,0.0,0.0,0.0
orel_mangala_everton,everton,Orel Mangala,be BEL,MF,Midfielder,Everton,eng Premier League,26.0,19,14,1261,14.0,1,0,1.1,0.6,16,21,24,8,0.0,0.0,0.0,0.0
radu_drăgușin_tottenham,tottenham,Radu Drăgușin,ro ROU,DF,Defender,Tottenham,eng Premier League,22.0,16,14,1252,13.9,0,0,0.1,0.4,10,15,49,22,0.0,0.0,0.0,0.0
adam_armstrong_southampton,southampton,Adam Armstrong,eng ENG,"FW,MF",Forward,Southampton,eng Premier League,27.0,20,15,1248,13.9,2,2,3.3,1.2,12,3,8,6,0.0,0.0,0.0,0.0
jesper_lindstrøm_everton,everton,Jesper Lindstrøm,dk DEN,FW,Forward,Everton,eng Premier League,24.0,25,15,1239,13.8,0,1,2.1,2.0,45,12,17,15,0.0,0.0,0.0,0.0
kalvin_phillips_ipswich_town,ipswich_town,Kalvin Phillips,eng ENG,MF,Midfielder,Ipswich Town,eng Premier League,28.0,19,14,1237,13.7,0,0,0.4,0.2,35,19,37,35,0.0,0.0,0.0,0.0
lucas_bergvall_tottenham,tottenham,Lucas Bergvall,se SWE,MF,Midfielder,Tottenham,eng Premier League,18.0,27,11,1212,13.5,0,1,0.7,0.6,39,24,22,18,0.0,0.0,0.0,0.0
ben_white_arsenal,arsenal,Ben White,eng ENG,DF,Defender,Arsenal,eng Premier League,26.0,17,13,1198,13.3,0,2,0.5,1.4,20,16,44,10,0.0,0.0,0.0,0.0
diogo_jota_liverpool,liverpool,Diogo Jota,pt POR,FW,Forward,Liverpool,eng Premier League,27.0,26,14,1196,13.3,6,3,7.9,1.8,14,8,6,9,0.0,0.0,0.0,0.0
luke_woolfenden_ipswich_town,ipswich_town,Luke Woolfenden,eng ENG,DF,Defender,Ipswich Town,eng Premier League,25.0,15,12,1187,13.2,0,0,0.0,0.0,9,19,76,21,0.0,0.0,0.0,0.0
jack_clarke_ipswich_town,ipswich_town,Jack Clarke,eng ENG,"FW,MF",Forward,Ipswich Town,eng Premier League,23.0,32,12,1181,13.1,0,4,1.2,2.3,32,7,29,9,0.0,0.0,0.0,0.0
omar_marmoush_manchester_city,manchester_city,Omar Marmoush,eg EGY,"FW,MF",Forward,Manchester City,eng Premier League,25.0,16,14,1175,13.1,7,0,5.5,2.8,13,6,3,15,0.0,0.0,0.0,0.0
wesley_fofana_chelsea,chelsea,Wesley Fofana,fr FRA,DF,Defender,Chelsea,eng Premier League,23.0,14,14,1172,13.0,0,0,0.4,0.4,13,14,55,14,0.0,0.0,0.0,0.0
alex_palmer_ipswich_town,ipswich_town,Alex Palmer,eng ENG,GK,Goalkeeper,Ipswich Town,eng Premier League,27.0,13,13,1170,13.0,0,0,0.0,0.0,0,0,12,0,30.0,43.0,59.2,0.0
leny_yoro_manchester_utd,manchester_utd,Leny Yoro,fr FRA,DF,Defender,Manchester Utd,eng Premier League,18.0,21,12,1165,12.9,0,0,0.7,0.1,29,18,43,5,0.0,0.0,0.0,0.0
harry_wilson_fulham,fulham,Harry Wilson,wls WAL,"FW,MF",Forward,Fulham,eng Premier League,27.0,25,12,1162,12.9,6,1,4.2,1.1,20,7,10,15,0.0,0.0,0.0,0.0
łukasz_fabiański_west_ham,west_ham,Łukasz Fabiański,pl POL,GK,Goalkeeper,West Ham,eng Premier League,39.0,14,13,1160,12.9,0,0,0.0,0.0,0,0,5,0,21.0,50.0,74.6,2.0
guido_rodríguez_west_ham,west_ham,Guido Rodríguez,ar ARG,MF,Midfielder,West Ham,eng Premier League,30.0,23,16,1149,12.8,0,1,0.2,0.2,36,13,35,23,0.0,0.0,0.0,0.0
leon_bailey_aston_villa,aston_villa,Leon Bailey,jm JAM,"FW,MF",Forward,Aston Villa,eng Premier League,26.0,24,14,1139,12.7,1,2,1.7,1.5,7,3,12,6,0.0,0.0,0.0,0.0
ian_maatsen_aston_villa,aston_villa,Ian Maatsen,nl NED,DF,Defender,Aston Villa,eng Premier League,22.0,29,10,1139,12.7,1,2,0.9,2.7,29,15,39,13,0.0,0.0,0.0,0.0
darwin_núñez_liverpool,liverpool,Darwin Núñez,uy URU,FW,Forward,Liverpool,eng Premier League,25.0,30,8,1133,12.6,5,2,5.8,1.3,21,4,12,6,0.0,0.0,0.0,0.0
oliver_skipp_leicester_city,leicester_city,Oliver Skipp,eng ENG,MF,Midfielder,Leicester City,eng Premier League,23.0,24,10,1129,12.5,0,0,0.4,0.3,21,11,11,23,0.0,0.0,0.0,0.0
caleb_okoli_leicester_city,leicester_city,Caleb Okoli,it ITA,DF,Defender,Leicester City,eng Premier League,23.0,19,12,1125,12.5,1,0,0.6,0.0,25,15,79,24,0.0,0.0,0.0,0.0
jakub_kiwior_arsenal,arsenal,Jakub Kiwior,pl POL,DF,Defender,Arsenal,eng Premier League,24.0,17,10,1122,12.5,1,0,0.2,0.3,22,6,58,13,0.0,0.0,0.0,0.0
tyrone_mings_aston_villa,aston_villa,Tyrone Mings,eng ENG,DF,Defender,Aston Villa,eng Premier League,31.0,14,12,1120,12.4,0,0,0.8,0.2,7,7,61,13,0.0,0.0,0.0,0.0
luke_thomas_leicester_city,leicester_city,Luke Thomas,eng ENG,DF,Defender,Leicester City,eng Premier League,23.0,14,13,1110,12.3,0,0,0.4,0.5,31,21,49,15,0.0,0.0,0.0,0.0
marcos_senesi_bournemouth,bournemouth,Marcos Senesi,ar ARG,DF,Defender,Bournemouth,eng Premier League,27.0,17,13,1106,12.3,0,0,0.8,0.2,39,14,58,16,0.0,0.0,0.0,0.0
mads_roerslev_brentford,brentford,Mads Roerslev,dk DEN,DF,Defender,Brentford,eng Premier League,25.0,19,11,1101,12.2,0,2,0.2,3.0,18,4,35,12,0.0,0.0,0.0,0.0
stefan_ortega_manchester_city,manchester_city,Stefan Ortega,de GER,GK,Goalkeeper,Manchester City,eng Premier League,31.0,13,12,1100,12.2,0,0,0.0,0.0,0,0,11,0,18.0,33.0,68.0,3.0
simon_adingra_brighton,brighton,Simon Adingra,ci CIV,"FW,MF",Forward,Brighton,eng Premier League,22.0,29,12,1097,12.2,2,2,2.5,2.5,23,8,6,12,0.0,0.0,0.0,0.0
joe_willock_newcastle_utd,newcastle_utd,Joe Willock,eng ENG,"MF,FW",Midfielder,Newcastle Utd,eng Premier League,24.0,32,11,1086,12.1,0,2,1.6,2.1,30,6,7,24,0.0,0.0,0.0,0.0
marshall_munetsi_wolves,wolves,Marshall Munetsi,zw ZIM,"MF,FW",Midfielder,Wolves,eng Premier League,28.0,14,12,1078,12.0,2,1,3.3,1.8,24,6,18,14,0.0,0.0,0.0,0.0
james_bree_southampton,southampton,James Bree,eng ENG,DF,Defender,Southampton,eng Premier League,26.0,17,13,1075,11.9,0,1,0.1,0.9,19,9,29,10,0.0,0.0,0.0,0.0
vladimír_coufal_west_ham,west_ham,Vladimír Coufal,cz CZE,DF,Defender,West Ham,eng Premier League,31.0,22,11,1067,11.9,0,0,0.3,0.7,22,8,39,13,0.0,0.0,0.0,0.0
reece_james_chelsea,chelsea,Reece James,eng ENG,"DF,MF",Defender,Chelsea,eng Premier League,24.0,19,12,1063,11.8,1,1,0.4,0.7,10,13,23,14,0.0,0.0,0.0,0.0
christian_eriksen_manchester_utd,manchester_utd,Christian Eriksen,dk DEN,MF,Midfielder,Manchester Utd,eng Premier League,32.0,23,11,1061,11.8,1,2,1.4,3.2,19,7,8,15,0.0,0.0,0.0,0.0
trevoh_chalobah_crystal_palace,crystal_palace,Trevoh Chalobah,eng ENG,DF,Defender,Crystal Palace,eng Premier League,25.0,12,12,1060,11.8,3,0,1.2,0.4,20,19,57,19,0.0,0.0,0.0,0.0
paul_onuachu_southampton,southampton,Paul Onuachu,ng NGA,FW,Forward,Southampton,eng Premier League,30.0,25,11,1050,11.7,4,1,3.6,0.5,7,1,16,7,0.0,0.0,0.0,0.0
michael_keane_everton,everton,Michael Keane,eng ENG,DF,Defender,Everton,eng Premier League,31.0,14,11,1049,11.7,3,0,0.6,0.1,12,16,65,14,0.0,0.0,0.0,0.0
james_ward-prowse_west_ham,west_ham,James Ward-Prowse,eng ENG,MF,Midfielder,West Ham,eng Premier League,29.0,15,12,1039,11.5,1,1,1.6,1.9,20,8,15,6,0.0,0.0,0.0,0.0
eddie_nketiah_crystal_palace,crystal_palace,Eddie Nketiah,eng ENG,"FW,MF",Forward,Crystal Palace,eng Premier League,25.0,29,9,1034,11.5,3,1,5.8,1.7,15,3,12,10,0.0,0.0,0.0,0.0
mats_wieffer_brighton,brighton,Mats Wieffer,nl NED,"DF,MF",Defender,Brighton,eng Premier League,24.0,25,10,1015,11.3,1,3,0.8,1.6,58,17,28,18,0.0,0.0,0.0,0.0
micky_van_de_ven_tottenham,tottenham,Micky van de Ven,nl NED,DF,Defender,Tottenham,eng Premier League,23.0,13,12,1015,11.3,0,2,0.6,1.2,10,10,39,12,0.0,0.0,0.0,0.0
gonçalo_guedes_wolves,wolves,Gonçalo Guedes,pt POR,"MF,FW",Midfielder,Wolves,eng Premier League,27.0,29,10,995,11.1,2,4,3.2,1.3,16,5,4,11,0.0,0.0,0.0,0.0
sammie_szmodics_ipswich_town,ipswich_town,Sammie Szmodics,ie IRL,"FW,MF",Forward,Ipswich Town,eng Premier League,28.0,20,13,992,11.0,4,0,3.4,0.2,16,6,14,10,0.0,0.0,0.0,0.0
riccardo_calafiori_arsenal,arsenal,Riccardo Calafiori,it ITA,DF,Defender,Arsenal,eng Premier League,22.0,19,11,983,10.9,2,1,0.9,0.3,27,9,25,12,0.0,0.0,0.0,0.0
marcus_rashford_manchester_utd,manchester_utd,Marcus Rashford,eng ENG,"FW,MF",Forward,Manchester Utd,eng Premier League,26.0,15,12,978,10.9,4,1,1.7,2.1,7,4,7,8,0.0,0.0,0.0,0.0
craig_dawson_wolves,wolves,Craig Dawson,eng ENG,DF,Defender,Wolves,eng Premier League,34.0,15,10,971,10.8,0,0,0.5,0.0,15,9,52,16,0.0,0.0,0.0,0.0
kyle_walker_manchester_city,manchester_city,Kyle Walker,eng ENG,DF,Defender,Manchester City,eng Premier League,34.0,15,9,970,10.8,0,0,0.1,0.4,17,3,13,13,0.0,0.0,0.0,0.0
rodrigo_muniz_fulham,fulham,Rodrigo Muniz,br BRA,FW,Forward,Fulham,eng Premier League,23.0,31,8,964,10.7,8,1,5.8,0.7,10,5,14,9,0.0,0.0,0.0,0.0
igor_brighton,brighton,Igor,br BRA,DF,Defender,Brighton,eng Premier League,26.0,13,10,961,10.7,0,0,0.0,0.2,5,4,39,24,0.0,0.0,0.0,0.0
david_brooks_bournemouth,bournemouth,David Brooks,wls WAL,"FW,MF",Forward,Bournemouth,eng Premier League,27.0,29,9,960,10.7,2,0,2.5,1.9,14,5,9,18,0.0,0.0,0.0,0.0
álex_moreno_nott'ham_forest,nott'ham_forest,Álex Moreno,es ESP,"DF,MF",Defender,Nott'ham Forest,eng Premier League,31.0,15,11,955,10.6,0,1,0.2,1.3,25,15,43,11,0.0,0.0,0.0,0.0
matt_o'riley_brighton,brighton,Matt O'Riley,dk DEN,MF,Midfielder,Brighton,eng Premier League,23.0,21,11,938,10.4,2,2,2.8,2.4,16,13,9,7,0.0,0.0,0.0,0.0
wes_burns_ipswich_town,ipswich_town,Wes Burns,wls WAL,"FW,DF",Forward,Ipswich Town,eng Premier League,29.0,18,12,926,10.3,0,1,0.5,1.6,13,10,13,7,0.0,0.0,0.0,0.0
christopher_nkunku_chelsea,chelsea,Christopher Nkunku,fr FRA,FW,Forward,Chelsea,eng Premier League,26.0,27,9,921,10.2,3,2,4.8,2.1,12,7,10,9,0.0,0.0,0.0,0.0
mathys_tel_tottenham,tottenham,Mathys Tel,fr FRA,FW,Forward,Tottenham,eng Premier League,19.0,13,11,911,10.1,2,1,3.0,2.6,16,2,8,8,0.0,0.0,0.0,0.0
morato_nott'ham_forest,nott'ham_forest,Morato,br BRA,DF,Defender,Nott'ham Forest,eng Premier League,23.0,26,6,907,10.1,0,0,0.2,0.0,22,10,78,14,0.0,0.0,0.0,0.0
jakub_stolarczyk_leicester_city,leicester_city,Jakub Stolarczyk,pl POL,GK,Goalkeeper,Leicester City,eng Premier League,23.0,10,10,900,10.0,0,0,0.0,0.0,2,0,6,0,16.0,28.0,63.6,2.0
martin_dúbravka_newcastle_utd,newcastle_utd,Martin Dúbravka,sk SVK,GK,Goalkeeper,Newcastle Utd,eng Premier League,35.0,10,10,900,10.0,0,0,0.0,0.0,0,0,3,0,12.0,29.0,70.7,5.0
caoimhín_kelleher_liverpool,liverpool,Caoimhín Kelleher,ie IRL,GK,Goalkeeper,Liverpool,eng Premier League,25.0,10,10,900,10.0,0,0,0.0,0.0,0,0,1,0,12.0,24.0,67.6,4.0
ethan_nwaneri_arsenal,arsenal,Ethan Nwaneri,eng ENG,"FW,MF",Forward,Arsenal,eng Premier League,17.0,26,11,895,9.9,4,2,1.2,1.2,11,2,4,8,0.0,0.0,0.0,0.0
adam_webster_brighton,brighton,Adam Webster,eng ENG,DF,Defender,Brighton,eng Premier League,29.0,14,11,887,9.9,0,0,0.2,0.5,10,20,41,16,0.0,0.0,0.0,0.0
julio_enciso_ipswich_town,ipswich_town,Julio Enciso,py PAR,"MF,FW",Midfielder,Ipswich Town,eng Premier League,20.0,13,12,869,9.7,2,3,1.7,1.4,12,1,6,8,0.0,0.0,0.0,0.0
mathias_jensen_brentford,brentford,Mathias Jensen,dk DEN,MF,Midfielder,Brentford,eng Premier League,28.0,24,8,862,9.6,0,2,0.2,1.7,14,8,13,15,0.0,0.0,0.0,0.0
tariq_lamptey_brighton,brighton,Tariq Lamptey,gh GHA,DF,Defender,Brighton,eng Premier League,23.0,15,10,860,9.6,2,2,0.4,0.8,17,7,23,15,0.0,0.0,0.0,0.0
jack_taylor_ipswich_town,ipswich_town,Jack Taylor,ie IRL,MF,Midfielder,Ipswich Town,eng Premier League,26.0,32,4,860,9.6,1,0,0.7,0.5,20,9,24,12,0.0,0.0,0.0,0.0
conor_chaplin_ipswich_town,ipswich_town,Conor Chaplin,eng ENG,"MF,FW",Midfielder,Ipswich Town,eng Premier League,27.0,22,10,857,9.5,1,1,1.5,0.7,15,4,3,8,0.0,0.0,0.0,0.0
jota_silva_nott'ham_forest,nott'ham_forest,Jota Silva,pt POR,"FW,MF",Forward,Nott'ham Forest,eng Premier League,24.0,31,5,854,9.5,3,1,2.1,2.9,27,12,17,9,0.0,0.0,0.0,0.0
kasey_mcateer_leicester_city,leicester_city,Kasey McAteer,ie IRL,FW,Forward,Leicester City,eng Premier League,22.0,18,9,852,9.5,1,1,1.0,0.7,23,5,15,18,0.0,0.0,0.0,0.0
wilson_odobert_tottenham,tottenham,Wilson Odobert,fr FRA,"FW,MF",Forward,Tottenham,eng Premier League,19.0,16,9,850,9.4,1,0,1.6,1.0,14,4,5,6,0.0,0.0,0.0,0.0
kevin_danso_tottenham,tottenham,Kevin Danso,at AUT,DF,Defender,Tottenham,eng Premier League,25.0,10,9,842,9.4,0,0,0.4,0.1,7,6,71,15,0.0,0.0,0.0,0.0
patrick_dorgu_manchester_utd,manchester_utd,Patrick Dorgu,dk DEN,DF,Defender,Manchester Utd,eng Premier League,19.0,12,10,842,9.4,0,0,0.4,0.7,31,4,23,11,0.0,0.0,0.0,0.0
kostas_tsimikas_liverpool,liverpool,Kostas Tsimikas,gr GRE,DF,Defender,Liverpool,eng Premier League,28.0,18,9,837,9.3,0,1,0.4,2.1,31,11,20,5,0.0,0.0,0.0,0.0
michail_antonio_west_ham,west_ham,Michail Antonio,jm JAM,FW,Forward,West Ham,eng Premier League,34.0,14,11,836,9.3,1,1,2.2,1.6,2,0,2,6,0.0,0.0,0.0,0.0
diego_carlos_aston_villa,aston_villa,Diego Carlos,br BRA,DF,Defender,Aston Villa,eng Premier League,31.0,10,8,830,9.2,0,0,0.6,0.0,8,5,36,13,0.0,0.0,0.0,0.0
aaron_cresswell_west_ham,west_ham,Aaron Cresswell,eng ENG,DF,Defender,West Ham,eng Premier League,34.0,18,10,824,9.2,0,0,0.2,1.3,11,8,37,9,0.0,0.0,0.0,0.0
pablo_sarabia_wolves,wolves,Pablo Sarabia,es ESP,"MF,FW",Midfielder,Wolves,eng Premier League,32.0,23,7,814,9.0,3,2,2.9,1.8,16,4,7,10,0.0,0.0,0.0,0.0
rodrigo_gomes_wolves,wolves,Rodrigo Gomes,pt POR,"DF,FW",Defender,Wolves,eng Premier League,21.0,25,7,810,9.0,2,0,0.7,0.9,23,7,20,8,0.0,0.0,0.0,0.0
sean_longstaff_newcastle_utd,newcastle_utd,Sean Longstaff,eng ENG,MF,Midfielder,Newcastle Utd,eng Premier League,26.0,25,8,798,8.9,0,0,0.6,0.2,27,7,8,17,0.0,0.0,0.0,0.0
roméo_lavia_chelsea,chelsea,Roméo Lavia,be BEL,MF,Midfielder,Chelsea,eng Premier League,20.0,16,11,797,8.9,0,1,0.3,0.7,22,16,10,6,0.0,0.0,0.0,0.0
niclas_füllkrug_west_ham,west_ham,Niclas Füllkrug,de GER,FW,Forward,West Ham,eng Premier League,31.0,18,6,790,8.8,3,2,2.2,1.9,4,1,16,1,0.0,0.0,0.0,0.0
crysencio_summerville_west_ham,west_ham,Crysencio Summerville,nl NED,"FW,MF",Forward,West Ham,eng Premier League,22.0,19,7,786,8.7,1,1,1.6,1.7,13,0,7,13,0.0,0.0,0.0,0.0
nathan_wood-gordon_southampton,southampton,Nathan Wood-Gordon,eng ENG,DF,Defender,Southampton,eng Premier League,22.0,11,9,773,8.6,0,0,0.2,0.0,14,5,39,9,0.0,0.0,0.0,0.0
carlos_alcaraz_everton,everton,Carlos Alcaraz,ar ARG,"FW,MF",Forward,Everton,eng Premier League,21.0,15,7,764,8.5,2,3,1.7,1.6,11,5,10,9,0.0,0.0,0.0,0.0
nicolás_gonzález_manchester_city,manchester_city,Nicolás González,es ESP,MF,Midfielder,Manchester City,eng Premier League,22.0,11,9,760,8.4,1,0,0.5,0.1,16,8,21,9,0.0,0.0,0.0,0.0
alex_scott_bournemouth,bournemouth,Alex Scott,eng ENG,MF,Midfielder,Bournemouth,eng Premier League,20.0,20,8,755,8.4,0,0,0.7,0.9,27,10,15,17,0.0,0.0,0.0,0.0
conor_bradley_liverpool,liverpool,Conor Bradley,nir NIR,DF,Defender,Liverpool,eng Premier League,21.0,19,7,754,8.4,0,2,0.7,1.4,14,4,31,9,0.0,0.0,0.0,0.0
bobby_de_cordova-reid_leicester_city,leicester_city,Bobby De Cordova-Reid,jm JAM,FW,Forward,Leicester City,eng Premier League,31.0,23,9,744,8.3,1,2,0.8,1.2,9,0,10,6,0.0,0.0,0.0,0.0
marco_asensio_aston_villa,aston_villa,Marco Asensio,es ESP,MF,Midfielder,Aston Villa,eng Premier League,28.0,13,9,743,8.3,3,1,4.4,1.0,7,2,3,7,0.0,0.0,0.0,0.0
patson_daka_leicester_city,leicester_city,Patson Daka,zm ZAM,"FW,MF",Forward,Leicester City,eng Premier League,25.0,23,6,736,8.2,1,0,1.3,0.1,19,1,12,7,0.0,0.0,0.0,0.0
jack_grealish_manchester_city,manchester_city,Jack Grealish,eng ENG,"FW,MF",Forward,Manchester City,eng Premier League,28.0,20,7,721,8.0,1,1,1.1,1.8,9,2,6,12,0.0,0.0,0.0,0.0
victor_lindelöf_manchester_utd,manchester_utd,Victor Lindelöf,se SWE,DF,Defender,Manchester Utd,eng Premier League,30.0,16,6,704,7.8,0,0,0.0,0.1,7,8,36,6,0.0,0.0,0.0,0.0
jorginho_arsenal,arsenal,Jorginho,it ITA,MF,Midfielder,Arsenal,eng Premier League,32.0,15,9,704,7.8,0,0,0.1,0.4,12,7,2,3,0.0,0.0,0.0,0.0
nathan_broadhead_ipswich_town,ipswich_town,Nathan Broadhead,wls WAL,"MF,FW",Midfielder,Ipswich Town,eng Premier League,26.0,18,7,702,7.8,2,0,1.7,0.7,9,4,5,8,0.0,0.0,0.0,0.0
william_smallbone_southampton,southampton,William Smallbone,ie IRL,MF,Midfielder,Southampton,eng Premier League,24.0,18,6,690,7.7,1,0,0.6,0.7,20,2,14,8,0.0,0.0,0.0,0.0
brajan_gruda_brighton,brighton,Brajan Gruda,de GER,"MF,FW",Midfielder,Brighton,eng Premier League,20.0,21,8,687,7.6,1,4,1.2,2.1,16,2,5,8,0.0,0.0,0.0,0.0
nathan_aké_manchester_city,manchester_city,Nathan Aké,nl NED,DF,Defender,Manchester City,eng Premier League,29.0,10,8,678,7.5,0,0,0.2,0.0,9,3,22,7,0.0,0.0,0.0,0.0
oliver_scarles_west_ham,west_ham,Oliver Scarles,eng ENG,"DF,FW",Defender,West Ham,eng Premier League,18.0,15,7,665,7.4,0,0,0.1,0.1,21,11,26,14,0.0,0.0,0.0,0.0
george_hirst_ipswich_town,ipswich_town,George Hirst,sct SCO,FW,Forward,Ipswich Town,eng Premier League,25.0,26,5,661,7.3,3,1,2.1,0.3,3,2,10,1,0.0,0.0,0.0,0.0
hwang_hee-chan_wolves,wolves,Hwang Hee-chan,kr KOR,"MF,FW",Midfielder,Wolves,eng Premier League,28.0,21,5,661,7.3,2,0,0.8,0.1,6,2,11,9,0.0,0.0,0.0,0.0
jáder_durán_aston_villa,aston_villa,Jáder Durán,co COL,FW,Forward,Aston Villa,eng Premier League,20.0,20,4,638,7.1,7,0,4.9,0.2,8,0,13,5,0.0,0.0,0.0,0.0
fraser_forster_tottenham,tottenham,Fraser Forster,eng ENG,GK,Goalkeeper,Tottenham,eng Premier League,36.0,7,7,630,7.0,0,0,0.0,0.0,0,0,7,0,15.0,27.0,69.0,1.0
christian_walton_ipswich_town,ipswich_town,Christian Walton,eng ENG,GK,Goalkeeper,Ipswich Town,eng Premier League,28.0,7,7,630,7.0,0,0,0.0,0.0,0,0,2,0,19.0,20.0,56.4,1.0
sam_johnstone_wolves,wolves,Sam Johnstone,eng ENG,GK,Goalkeeper,Wolves,eng Premier League,31.0,7,7,630,7.0,0,0,0.0,0.0,0,0,7,0,17.0,23.0,61.5,0.0
tom_cairney_fulham,fulham,Tom Cairney,sct SCO,MF,Midfielder,Fulham,eng Premier League,33.0,25,3,628,7.0,2,0,0.8,1.1,13,4,3,7,0.0,0.0,0.0,0.0
mason_mount_manchester_utd,manchester_utd,Mason Mount,eng ENG,MF,Midfielder,Manchester Utd,eng Premier League,25.0,17,8,622,6.9,1,0,3.2,0.6,15,4,4,11,0.0,0.0,0.0,0.0
gabriel_jesus_arsenal,arsenal,Gabriel Jesus,br BRA,FW,Forward,Arsenal,eng Premier League,27.0,17,6,608,6.8,3,0,3.0,0.7,10,4,8,10,0.0,0.0,0.0,0.0
ibrahim_sangaré_nott'ham_forest,nott'ham_forest,Ibrahim Sangaré,ci CIV,MF,Midfielder,Nott'ham Forest,eng Premier League,26.0,13,7,590,6.6,0,1,0.0,0.4,28,6,13,10,0.0,0.0,0.0,0.0
ross_barkley_aston_villa,aston_villa,Ross Barkley,eng ENG,MF,Midfielder,Aston Villa,eng Premier League,30.0,20,3,581,6.5,3,1,1.8,0.6,14,10,5,9,0.0,0.0,0.0,0.0
ryan_sessegnon_fulham,fulham,Ryan Sessegnon,eng ENG,"FW,DF",Forward,Fulham,eng Premier League,24.0,16,7,580,6.4,4,2,1.6,1.1,27,3,18,13,0.0,0.0,0.0,0.0
abdul_fatawu_issahaku_leicester_city,leicester_city,Abdul Fatawu Issahaku,gh GHA,FW,Forward,Leicester City,eng Premier League,20.0,11,6,579,6.4,0,2,0.4,1.6,21,4,12,7,0.0,0.0,0.0,0.0
tim_iroegbunam_everton,everton,Tim Iroegbunam,eng ENG,MF,Midfielder,Everton,eng Premier League,21.0,18,5,574,6.4,0,1,0.2,0.2,29,16,12,18,0.0,0.0,0.0,0.0
john_stones_manchester_city,manchester_city,John Stones,eng ENG,"DF,MF",Defender,Manchester City,eng Premier League,30.0,11,6,548,6.1,2,0,0.4,0.1,6,4,19,5,0.0,0.0,0.0,0.0
antonín_kinský_tottenham,tottenham,Antonín Kinský,cz CZE,GK,Goalkeeper,Tottenham,eng Premier League,21.0,6,6,540,6.0,0,0,0.0,0.1,3,0,9,0,11.0,23.0,65.6,1.0
filip_jørgensen_chelsea,chelsea,Filip Jørgensen,dk DEN,GK,Goalkeeper,Chelsea,eng Premier League,22.0,6,6,540,6.0,0,0,0.0,0.0,0,0,0,0,9.0,19.0,71.4,1.0
nico_o’reilly_manchester_city,manchester_city,Nico O’Reilly,eng ENG,DF,Defender,Manchester City,eng Premier League,19.0,9,6,528,5.9,2,0,1.3,0.4,9,4,12,5,0.0,0.0,0.0,0.0
michael_kayode_brentford,brentford,Michael Kayode,it ITA,DF,Defender,Brentford,eng Premier League,20.0,12,6,528,5.9,0,1,0.2,1.2,17,7,19,3,0.0,0.0,0.0,0.0
oleksandr_zinchenko_arsenal,arsenal,Oleksandr Zinchenko,ua UKR,"DF,MF",Defender,Arsenal,eng Premier League,27.0,15,5,527,5.9,0,1,0.6,0.2,6,5,10,8,0.0,0.0,0.0,0.0
joe_gomez_liverpool,liverpool,Joe Gomez,eng ENG,DF,Defender,Liverpool,eng Premier League,27.0,9,6,519,5.8,0,0,0.3,0.1,13,7,20,9,0.0,0.0,0.0,0.0
timo_werner_tottenham,tottenham,Timo Werner,de GER,"FW,MF",Forward,Tottenham,eng Premier League,28.0,18,4,516,5.7,0,3,1.0,2.5,6,1,7,10,0.0,0.0,0.0,0.0
diego_gómez_brighton,brighton,Diego Gómez,py PAR,MF,Midfielder,Brighton,eng Premier League,21.0,16,4,516,5.7,1,0,0.9,0.7,21,8,10,13,0.0,0.0,0.0,0.0
justin_devenny_crystal_palace,crystal_palace,Justin Devenny,nir NIR,MF,Midfielder,Crystal Palace,eng Premier League,20.0,23,4,507,5.6,1,1,0.8,0.6,17,0,11,6,0.0,0.0,0.0,0.0
richarlison_tottenham,tottenham,Richarlison,br BRA,FW,Forward,Tottenham,eng Premier League,27.0,15,4,504,5.6,4,1,3.7,0.9,5,0,8,1,0.0,0.0,0.0,0.0
abdukodir_khusanov_manchester_city,manchester_city,Abdukodir Khusanov,uz UZB,DF,Defender,Manchester City,eng Premier League,20.0,6,6,503,5.6,0,0,0.0,0.1,5,3,29,5,0.0,0.0,0.0,0.0
raheem_sterling_arsenal,arsenal,Raheem Sterling,eng ENG,"FW,MF",Forward,Arsenal,eng Premier League,29.0,17,7,499,5.5,0,2,1.4,0.5,9,1,4,3,0.0,0.0,0.0,0.0
julian_araujo_bournemouth,bournemouth,Julian Araujo,mx MEX,DF,Defender,Bournemouth,eng Premier League,22.0,12,7,497,5.5,0,0,0.0,0.1,10,6,18,3,0.0,0.0,0.0,0.0
